"term","categories","category_count","wikipedia_en","wikipedia_he","selected_anchor_text","hebrew_term","chavrutai_search_url","wiki_match_source","variant_names"
"Hezron","biblicalNames","1","https://en.wikipedia.org/wiki/Hezron","","Hezron","","https://chavrutai.com/search?q=Hezron","biblical_names_api_review:verified_exact_or_redirect",""
"Ḥidekel","talmudToponyms","1","","","","","https://chavrutai.com/search?q=%E1%B8%A4idekel","",""
"Ḥidkei","talmudToponyms","1","","","","","https://chavrutai.com/search?q=%E1%B8%A4idkei","",""
"High Priest","concepts","1","https://en.wikipedia.org/wiki/High_Priest_of_Israel#Late_Second_Temple","","High Priest","","https://chavrutai.com/search?q=High%20Priest","blog",""
"Ḥilfa bar Agra","names","1","","","","","https://chavrutai.com/search?q=%E1%B8%A4ilfa%20bar%20Agra","",""
"Hilkiah","biblicalNames","1","https://en.wikipedia.org/wiki/Hilkiah","","Hilkiah”, section “Patrilineal Ancestry","","https://chavrutai.com/search?q=Hilkiah","biblical_names_api_review:verified_exact_or_redirect",""
"Ḥillak","names","1","","","","","https://chavrutai.com/search?q=%E1%B8%A4illak","",""
"Ḥillazon","talmudToponyms","1","","","","","https://chavrutai.com/search?q=%E1%B8%A4illazon","",""
"Ḥillazon Nihavnad","talmudToponyms","1","","","","","https://chavrutai.com/search?q=%E1%B8%A4illazon%20Nihavnad","",""
"Hillel","names","1","https://en.wikipedia.org/wiki/Hillel_the_Elder","","Hillel","","https://chavrutai.com/search?q=Hillel","blog","Hillel the Elder"
"Hillel the Babylonian","names","1","","","","","https://chavrutai.com/search?q=Hillel%20the%20Babylonian","",""
"Hillel the Elder","names","1","https://en.wikipedia.org/wiki/Hillel_the_Elder","","Hillel","","https://chavrutai.com/search?q=Hillel%20the%20Elder","blog","Hillel"
"Hillel, son of Rabbi Shmuel","names","1","","","","","https://chavrutai.com/search?q=Hillel%2C%20son%20of%20Rabbi%20Shmuel","",""
"Hillel, son of Rabbi Shmuel bar Naḥmani","names","1","","","","","https://chavrutai.com/search?q=Hillel%2C%20son%20of%20Rabbi%20Shmuel%20bar%20Na%E1%B8%A5mani","",""
"Hini","talmudToponyms","1","","","","","https://chavrutai.com/search?q=Hini","",""
"Ḥiram","biblicalNames","1","","","","","https://chavrutai.com/search?q=%E1%B8%A4iram","biblical_names_api_review:no_exact_page",""
"Ḥiram, king of Tyre","biblicalNames","1","","","","","https://chavrutai.com/search?q=%E1%B8%A4iram%2C%20king%20of%20Tyre","biblical_names_api_review:no_exact_page",""
"Hitlu","talmudToponyms","1","","","","","https://chavrutai.com/search?q=Hitlu","",""
"Ḥivvai","names","1","","","","","https://chavrutai.com/search?q=%E1%B8%A4ivvai","",""
"Ḥiyya bar Ashi","names","1","","","","","https://chavrutai.com/search?q=%E1%B8%A4iyya%20bar%20Ashi","",""
"Ḥiyya bar Rabbi","names","1","","","","","https://chavrutai.com/search?q=%E1%B8%A4iyya%20bar%20Rabbi","",""
"Ḥiyya bar Rav","names","1","","","","","https://chavrutai.com/search?q=%E1%B8%A4iyya%20bar%20Rav","",""
"Hiyya bar Rav from Difti","names","1","","","","","https://chavrutai.com/search?q=Hiyya%20bar%20Rav%20from%20Difti","",""
"Ḥiyya bar Rav of Difti","names","1","","","","","https://chavrutai.com/search?q=%E1%B8%A4iyya%20bar%20Rav%20of%20Difti","",""
"Ḥiyya bar Rava","names","1","","","","","https://chavrutai.com/search?q=%E1%B8%A4iyya%20bar%20Rava","",""
"Ḥiyya, son of Rav","names","1","","","","","https://chavrutai.com/search?q=%E1%B8%A4iyya%2C%20son%20of%20Rav","",""
"Ḥizkiya","names","1","","","","","https://chavrutai.com/search?q=%E1%B8%A4izkiya","",""
"Ḥizkiya, son of Rabbi Parnakh","names","1","","","","","https://chavrutai.com/search?q=%E1%B8%A4izkiya%2C%20son%20of%20Rabbi%20Parnakh","",""
"Ḥizkiyya","names","1","","","","","https://chavrutai.com/search?q=%E1%B8%A4izkiyya","",""
"Ḥizkiyya bar Biluto","names","1","","","","","https://chavrutai.com/search?q=%E1%B8%A4izkiyya%20bar%20Biluto","",""
"Ḥizkiyya the father of Ikkesh","names","1","","","","","https://chavrutai.com/search?q=%E1%B8%A4izkiyya%20the%20father%20of%20Ikkesh","","Ḥizkiyya, the father of Ikkesh"
"Ḥizkiyya, the father of Ikkesh","names","1","","","","","https://chavrutai.com/search?q=%E1%B8%A4izkiyya%2C%20the%20father%20of%20Ikkesh","","Ḥizkiyya the father of Ikkesh"
"Hodu","biblicalNations;talmudToponyms","2","","","","","https://chavrutai.com/search?q=Hodu","",""
"Ḥofni and Pineḥas the sons of Eli","biblicalNames","1","","","","","https://chavrutai.com/search?q=%E1%B8%A4ofni%20and%20Pine%E1%B8%A5as%20the%20sons%20of%20Eli","biblical_names_api_review:no_exact_page",""
"Holy of Holies","concepts","1","https://en.wikipedia.org/wiki/Holy_of_Holies","","Holy of Holies","","https://chavrutai.com/search?q=Holy%20of%20Holies","blog",""
"Holy Spirit","concepts","1","https://en.wikipedia.org/wiki/Holy_Spirit_in_Judaism","","Holy Spirit","","https://chavrutai.com/search?q=Holy%20Spirit","blog",""
"Ḥoma","names","1","","","","","https://chavrutai.com/search?q=%E1%B8%A4oma","",""
"Ḥoma, Abaye’s wife","names","1","","","","","https://chavrutai.com/search?q=%E1%B8%A4oma%2C%20Abaye%E2%80%99s%20wife","",""
"Homanya","talmudToponyms","1","","","","","https://chavrutai.com/search?q=Homanya","",""
"Hon, son of Rav Naḥman","names","1","","","","","https://chavrutai.com/search?q=Hon%2C%20son%20of%20Rav%20Na%E1%B8%A5man","",""
"Ḥoni HaMe’aggel","names","1","","","","","https://chavrutai.com/search?q=%E1%B8%A4oni%20HaMe%E2%80%99aggel","",""
"Hophni","biblicalNames","1","https://en.wikipedia.org/wiki/Hophni_and_Phinehas","","","","https://chavrutai.com/search?q=Hophni","biblical_names_api_review:verified_exact_or_redirect",""
"Hosea","biblicalNames","1","https://en.wikipedia.org/wiki/Hosea","https://he.wikipedia.org/wiki/%D7%94%D7%95%D7%A9%D7%A2_%D7%91%D7%9F_%D7%91%D7%90%D7%A8%D7%99","Hosea","הושע בן בארי","https://chavrutai.com/search?q=Hosea","biblical_names_api_review:verified_exact_or_redirect",""
"Hosea, son of Beeri","biblicalNames","1","","","","","https://chavrutai.com/search?q=Hosea%2C%20son%20of%20Beeri","biblical_names_api_review:no_exact_page",""
"Ḥosekei","talmudToponyms","1","","","","","https://chavrutai.com/search?q=%E1%B8%A4osekei","",""
"Hoshea ben Elah","biblicalNames","1","","","","","https://chavrutai.com/search?q=Hoshea%20ben%20Elah","biblical_names_api_review:no_exact_page",""
"Hoshea, son of Ela","biblicalNames","1","","","","","https://chavrutai.com/search?q=Hoshea%2C%20son%20of%20Ela","biblical_names_api_review:no_exact_page",""
"Hoshea, son of Elah","biblicalNames","1","","","","","https://chavrutai.com/search?q=Hoshea%2C%20son%20of%20Elah","biblical_names_api_review:no_exact_page",""
"host [ushpizikhnei] of Rabbi Tavla","names","1","","","","","https://chavrutai.com/search?q=host%20%5Bushpizikhnei%5D%20of%20Rabbi%20Tavla","",""
"hot springs of Tiberias","talmudToponyms","1","","","","","https://chavrutai.com/search?q=hot%20springs%20of%20Tiberias","",""
"house of Natzrefei","talmudToponyms","1","","","","","https://chavrutai.com/search?q=house%20of%20Natzrefei","",""
"Ḥova","names","1","","","","","https://chavrutai.com/search?q=%E1%B8%A4ova","",""
"Hugras ben Levi","names","1","","","","","https://chavrutai.com/search?q=Hugras%20ben%20Levi","",""
"Huldah","biblicalNames","1","https://en.wikipedia.org/wiki/Huldah","","Huldah","","https://chavrutai.com/search?q=Huldah","biblical_names_api_review:verified_exact_or_redirect",""
"Huldah the prophetess","biblicalNames","1","","","","","https://chavrutai.com/search?q=Huldah%20the%20prophetess","biblical_names_api_review:no_exact_page",""
"Ḥulfana","names","1","","","","","https://chavrutai.com/search?q=%E1%B8%A4ulfana","",""
"Ḥuma, the daughter of Isi, son of Rav Yitzḥak, son of Rav Yehuda","names","1","","","","","https://chavrutai.com/search?q=%E1%B8%A4uma%2C%20the%20daughter%20of%20Isi%2C%20son%20of%20Rav%20Yitz%E1%B8%A5ak%2C%20son%20of%20Rav%20Yehuda","",""
"Huna bar Natan","names","1","https://en.wikipedia.org/wiki/Huna_bar_Nathan","","Huna bar Natan","","https://chavrutai.com/search?q=Huna%20bar%20Natan","blog",""
"Huna Mar bar Mareimar","names","1","","","","","https://chavrutai.com/search?q=Huna%20Mar%20bar%20Mareimar","",""
"Huna Mar, grandson of Rav Neḥemya","names","1","","","","","https://chavrutai.com/search?q=Huna%20Mar%2C%20grandson%20of%20Rav%20Ne%E1%B8%A5emya","",""
"Huna Mar, son of Rav Idi","names","1","","","","","https://chavrutai.com/search?q=Huna%20Mar%2C%20son%20of%20Rav%20Idi","",""
"Huna Mar, son of Rav Neḥemya","names","1","","","","","https://chavrutai.com/search?q=Huna%20Mar%2C%20son%20of%20Rav%20Ne%E1%B8%A5emya","",""
"Huna Mar, son of Rava, from Parzakya","names","1","","","","","https://chavrutai.com/search?q=Huna%20Mar%2C%20son%20of%20Rava%2C%20from%20Parzakya","",""
"Huna, son of Mar","names","1","","","","","https://chavrutai.com/search?q=Huna%2C%20son%20of%20Mar","",""
"Huna, son of Mar Zutra","names","1","","","","","https://chavrutai.com/search?q=Huna%2C%20son%20of%20Mar%20Zutra","",""
"Huna, son of Rav Naḥman","names","1","","","","","https://chavrutai.com/search?q=Huna%2C%20son%20of%20Rav%20Na%E1%B8%A5man","",""
"Hurmin, son of Lilith","names","1","","","","","https://chavrutai.com/search?q=Hurmin%2C%20son%20of%20Lilith","",""
"Hurmiz","names","1","https://en.wikipedia.org/wiki/Hormizd","","Hurmiz","","https://chavrutai.com/search?q=Hurmiz","blog",""
"Hurmiz Ardeshid","talmudToponyms","1","","","","","https://chavrutai.com/search?q=Hurmiz%20Ardeshid","",""
"Hushim, the son of Dan","biblicalNames","1","","","","","https://chavrutai.com/search?q=Hushim%2C%20the%20son%20of%20Dan","biblical_names_api_review:no_exact_page",""
"Hutzal","talmudToponyms","1","","","","","https://chavrutai.com/search?q=Hutzal","",""
"Hutzal deVinyamin","talmudToponyms","1","","","","","https://chavrutai.com/search?q=Hutzal%20deVinyamin","",""
"Ḥutzpit the disseminator","names","1","","","","","https://chavrutai.com/search?q=%E1%B8%A4utzpit%20the%20disseminator","",""
"Huzal","talmudToponyms","1","","","","","https://chavrutai.com/search?q=Huzal","",""
"Hyrcanus","names","1","","","","","https://chavrutai.com/search?q=Hyrcanus","",""
"Hyrcanus, son of Rabbi Eliezer ben Hyrcanus","names","1","","","","","https://chavrutai.com/search?q=Hyrcanus%2C%20son%20of%20Rabbi%20Eliezer%20ben%20Hyrcanus","",""
"Hyrcanus, the son of Rabbi Eliezer ben Hyrcanus","names","1","","","","","https://chavrutai.com/search?q=Hyrcanus%2C%20the%20son%20of%20Rabbi%20Eliezer%20ben%20Hyrcanus","",""
"Ibzan","biblicalNames","1","https://en.wikipedia.org/wiki/Ibzan","","","","https://chavrutai.com/search?q=Ibzan","biblical_names_api_review:verified_exact_or_redirect",""
"Iddo","biblicalNames","1","","","","","https://chavrutai.com/search?q=Iddo","biblical_names_api_review:disambiguation_only",""
"Iddo the prophet","biblicalNames","1","","","","","https://chavrutai.com/search?q=Iddo%20the%20prophet","biblical_names_api_review:no_exact_page",""
"idol worship","concepts","1","","","","","https://chavrutai.com/search?q=idol%20worship","",""
"idolatrous worship","concepts","1","","","","","https://chavrutai.com/search?q=idolatrous%20worship","",""
"Ifera Hurmiz","names","1","","","","","https://chavrutai.com/search?q=Ifera%20Hurmiz","",""
"Ifera Hurmiz, the mother of King Shapur","names","1","","","","","https://chavrutai.com/search?q=Ifera%20Hurmiz%2C%20the%20mother%20of%20King%20Shapur","",""
"Ifra Hormiz, mother of King Shapur","names","1","","","","","https://chavrutai.com/search?q=Ifra%20Hormiz%2C%20mother%20of%20King%20Shapur","",""
"Ihi Dekira","talmudToponyms","1","","","","","https://chavrutai.com/search?q=Ihi%20Dekira","",""
"Ila","names","1","","","","","https://chavrutai.com/search?q=Ila","",""
"Ilfa","names","1","","","","","https://chavrutai.com/search?q=Ilfa","",""
"Ilfai","names","1","","","","","https://chavrutai.com/search?q=Ilfai","",""
"Imma Shalom","names","1","https://en.wikipedia.org/wiki/Ima_Shalom","https://he.wikipedia.org/wiki/%D7%90%D7%99%D7%9E%D7%90_%D7%A9%D7%9C%D7%95%D7%9D","Imma Shalom","אימא שלום","https://chavrutai.com/search?q=Imma%20Shalom","blog",""
"Imma Shalom, the wife of Rabbi Eliezer","names","1","","","","","https://chavrutai.com/search?q=Imma%20Shalom%2C%20the%20wife%20of%20Rabbi%20Eliezer","",""
"Immer","biblicalNames","1","https://en.wikipedia.org/wiki/Immer","","Immer","","https://chavrutai.com/search?q=Immer","biblical_names_api_review:verified_exact_or_redirect",""
"impurity","concepts","1","","","","","https://chavrutai.com/search?q=impurity","",""
"In the West","names","1","","","","","https://chavrutai.com/search?q=In%20the%20West","",""
"Inbal","talmudToponyms","1","","","","","https://chavrutai.com/search?q=Inbal","",""
"Inbul","talmudToponyms","1","","","","","https://chavrutai.com/search?q=Inbul","",""
"incense","concepts","1","","","","","https://chavrutai.com/search?q=incense","",""
"India","talmudToponyms","1","","","","","https://chavrutai.com/search?q=India","",""
"informer","concepts","1","","","","","https://chavrutai.com/search?q=informer","",""
"Ira HaYa’iri","biblicalNames","1","","","","","https://chavrutai.com/search?q=Ira%20HaYa%E2%80%99iri","biblical_names_api_review:no_exact_page",""
"Ira the Yairite","biblicalNames","1","","","","","https://chavrutai.com/search?q=Ira%20the%20Yairite","biblical_names_api_review:no_exact_page",""
"Isaac","biblicalNames","1","https://en.wikipedia.org/wiki/Isaac","","Isaac","","https://chavrutai.com/search?q=Isaac","biblical_names_api_review:verified_exact_or_redirect",""
"Isaac, son of Abraham","biblicalNames","1","","","","","https://chavrutai.com/search?q=Isaac%2C%20son%20of%20Abraham","biblical_names_api_review:no_exact_page",""
"Isaiah","biblicalNames","1","https://en.wikipedia.org/wiki/Isaiah","https://he.wikipedia.org/wiki/%D7%99%D7%A9%D7%A2%D7%99%D7%94%D7%95","Isaiah","ישעיהו","https://chavrutai.com/search?q=Isaiah","biblical_names_api_review:verified_exact_or_redirect",""
"Iscah","biblicalNames","1","https://en.wikipedia.org/wiki/Iscah","","Iscah","","https://chavrutai.com/search?q=Iscah","biblical_names_api_review:verified_exact_or_redirect",""
"Ish Boshet","biblicalNames","1","","","","","https://chavrutai.com/search?q=Ish%20Boshet","biblical_names_api_review:no_exact_page",""
"Ishbi in Nob","biblicalNames","1","","","","","https://chavrutai.com/search?q=Ishbi%20in%20Nob","biblical_names_api_review:no_exact_page",""
"Ishbibenob","biblicalNames","1","https://en.wikipedia.org/wiki/List_of_minor_Hebrew_Bible_figures%2C_A%E2%80%93K","","Ishbibenob","","https://chavrutai.com/search?q=Ishbibenob","biblical_names_api_review:verified_exact_or_redirect",""
"Ish-bosheth","biblicalNames","1","https://en.wikipedia.org/wiki/Ish-bosheth","","","","https://chavrutai.com/search?q=Ish-bosheth","biblical_names_api_review:verified_exact_or_redirect",""
"Ishi","biblicalNames","1","https://en.wikipedia.org/wiki/Ishi","","","","https://chavrutai.com/search?q=Ishi","biblical_names_api_review:verified_exact_or_redirect",""
"Ishmael","biblicalNames","1","https://en.wikipedia.org/wiki/Ishmael","","Ishmael","","https://chavrutai.com/search?q=Ishmael","biblical_names_api_review:verified_exact_or_redirect",""
"Ishmael, son of Abraham","biblicalNames","1","","","","","https://chavrutai.com/search?q=Ishmael%2C%20son%20of%20Abraham","biblical_names_api_review:no_exact_page",""
"Ishmael, son of Nethaniah","biblicalNames","1","","","","","https://chavrutai.com/search?q=Ishmael%2C%20son%20of%20Nethaniah","biblical_names_api_review:no_exact_page",""
"Ishmaelites","names","1","https://en.wikipedia.org/wiki/Ishmaelites","","Ishmaelites","","https://chavrutai.com/search?q=Ishmaelites","blog",""
"Ishtetit River","talmudToponyms","1","","","","","https://chavrutai.com/search?q=Ishtetit%20River","",""
"Isi","names","1","","","","","https://chavrutai.com/search?q=Isi","",""
"Isi bar Hini","names","1","","","","","https://chavrutai.com/search?q=Isi%20bar%20Hini","",""
"Isi bar Natan","names","1","","","","","https://chavrutai.com/search?q=Isi%20bar%20Natan","",""
"Isi bar Yehuda","names","1","","","","","https://chavrutai.com/search?q=Isi%20bar%20Yehuda","",""
"Isi ben Akavya","names","1","","","","","https://chavrutai.com/search?q=Isi%20ben%20Akavya","",""
"Isi ben Akiva","names","1","","","","","https://chavrutai.com/search?q=Isi%20ben%20Akiva","",""
"Isi ben Gamliel","names","1","","","","","https://chavrutai.com/search?q=Isi%20ben%20Gamliel","",""
"Isi ben Gur Arye","names","1","","","","","https://chavrutai.com/search?q=Isi%20ben%20Gur%20Arye","",""
"Isi ben Mahalalel","names","1","","","","","https://chavrutai.com/search?q=Isi%20ben%20Mahalalel","",""
"Isi ben Menaḥem","names","1","","","","","https://chavrutai.com/search?q=Isi%20ben%20Mena%E1%B8%A5em","",""
"Isi ben Yehuda","names","1","","","","","https://chavrutai.com/search?q=Isi%20ben%20Yehuda","",""
"Isi, father of Rabbi Zeira","names","1","","","","","https://chavrutai.com/search?q=Isi%2C%20father%20of%20Rabbi%20Zeira","",""
"islands [nissin] that are in the sea","talmudToponyms","1","","","","","https://chavrutai.com/search?q=islands%20%5Bnissin%5D%20that%20are%20in%20the%20sea","",""
"Israel","biblicalNations","1","https://en.wikipedia.org/wiki/Israel","","Israel","","https://chavrutai.com/search?q=Israel","blog",""
"Israelite","biblicalNations","1","","","","","https://chavrutai.com/search?q=Israelite","",""
"Israelites","concepts","1","https://en.wikipedia.org/wiki/Israelites","","Israelites","","https://chavrutai.com/search?q=Israelites","blog",""
"Issachar","biblicalNames","1","https://en.wikipedia.org/wiki/Issachar","","Issachar","","https://chavrutai.com/search?q=Issachar","biblical_names_api_review:verified_exact_or_redirect",""
